ssid,bssid,security,frequency_mhz,channel,best_signal_dbm,best_signal_percent,best_seen,seen,connected,first_seen,last_seen,from,to,fraction,lat,lon,estimated_lat,estimated_lon,spread_m,estimated_from,estimated_to,estimated_fraction,estimated_spread,barely_pinned
,ap-0abade445f2b,psk,,,-84,32,2026-09-22T19:41:37-03:00,9,,2026-09-22T19:41:31-03:00,2026-09-22T19:42:12-03:00,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.476,-33.522651,-58.221639,-33.522836,-58.221511,19,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.677,0.177,yes
,ap-3b4ba7418ce3,psk,2422,3,-76,48,2026-09-22T19:41:53-03:00,16,,2026-09-22T19:19:32-03:00,2026-09-22T19:42:32-03:00,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.762,-33.522874,-58.221485,-33.523068,-58.221291,19,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.221,0.101,yes
,ap-6e49baab0423,psk,2462,11,-53,94,2026-09-22T19:41:57-03:00,50,,2026-09-22T19:19:00-03:00,2026-09-22T19:43:33-03:00,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.852,-33.522944,-58.221436,-33.523123,-58.221332,37,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.763,0.145,
,ap-6e47fbefcf7a,psk,,,-55,90,2026-09-22T19:41:57-03:00,32,,2026-09-22T19:19:41-03:00,2026-09-22T19:43:08-03:00,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.852,-33.522944,-58.221436,-33.523136,-58.221372,29,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.819,0.094,yes
,ap-a0ae1326a349,psk,,,-55,90,2026-09-22T19:41:57-03:00,6,,2026-09-22T19:41:57-03:00,2026-09-22T19:42:22-03:00,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.852,-33.522944,-58.221436,-33.523046,-58.221365,12,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.889,0.037,yes
,ap-ca511471c15c,psk,,,-86,28,2026-09-22T19:41:57-03:00,8,,2026-09-22T19:41:57-03:00,2026-09-22T19:42:32-03:00,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.852,-33.522944,-58.221436,-33.523144,-58.221297,18,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.221,0.101,yes
,ap-867e3673b535,psk,,,-62,76,2026-09-22T19:42:02-03:00,19,,2026-09-22T19:20:11-03:00,2026-09-22T19:42:52-03:00,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.902,-33.522983,-58.221409,-33.523171,-58.221372,26,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.296,0.132,yes
,ap-224a663f7458,psk,,,-66,68,2026-09-22T19:42:07-03:00,11,,2026-09-22T19:41:53-03:00,2026-09-22T19:42:43-03:00,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.957,-33.523025,-58.221380,-33.523162,-58.221284,19,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.258,0.111,yes
,ap-a48f94291984,psk,,,-66,68,2026-09-22T19:42:07-03:00,6,,2026-09-22T19:42:07-03:00,2026-09-22T19:42:32-03:00,"Treinta y Tres Orientales, Carlos P. Puig",Carlos María Solari y Carlos P. Puig,0.957,-33.523025,-58.221380,-33.523166,-58.221281,16,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.221,0.101,yes
,ap-827fcacb3f8e,psk,,,-56,88,2026-09-22T19:42:22-03:00,72,,2026-09-22T19:11:59-03:00,2026-09-22T19:45:57-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.255,-33.523270,-58.221208,-33.523193,-58.221378,49,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.370,0.180,
,ap-88d30020df9b,psk,2452,9,-58,84,2026-09-22T19:42:22-03:00,38,,2026-09-22T19:19:10-03:00,2026-09-22T19:43:12-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.255,-33.523270,-58.221208,-33.523273,-58.221334,35,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.406,0.175,
,ap-1a75aacae332,psk,,,-58,84,2026-09-22T19:42:22-03:00,31,,2026-09-22T19:19:41-03:00,2026-09-22T19:43:22-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.255,-33.523270,-58.221208,-33.523311,-58.221317,33,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.409,0.182,yes
,ap-c3f2649876e9,psk,,,-67,66,2026-09-22T19:42:22-03:00,41,,2026-09-22T19:19:41-03:00,2026-09-22T19:43:52-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.255,-33.523270,-58.221208,-33.523332,-58.221302,39,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.377,0.211,yes
,ap-7e5d72e64e98,psk,2417,2,-46,100,2026-09-22T19:42:22-03:00,40,,2026-09-22T19:19:46-03:00,2026-09-22T19:43:22-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.255,-33.523270,-58.221208,-33.523343,-58.221301,35,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.421,0.178,
,ap-2544d6533b4d,psk,2442,7,-70,60,2026-09-22T19:42:22-03:00,13,,2026-09-22T19:19:46-03:00,2026-09-22T19:42:47-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.255,-33.523270,-58.221208,-33.523318,-58.221177,16,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.376,0.105,
,ap-60de46710fc0,psk,2452,9,-48,100,2026-09-22T19:42:27-03:00,50,,2026-09-22T19:19:19-03:00,2026-09-22T19:43:27-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.306,-33.523313,-58.221179,-33.523293,-58.221268,34,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.399,0.168,
,ap-7eccc3f9e8f5,psk,,,-48,100,2026-09-22T19:42:27-03:00,38,,2026-09-22T19:19:57-03:00,2026-09-22T19:43:47-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.306,-33.523313,-58.221179,-33.523345,-58.221253,34,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.414,0.185,
,ap-2165027cd0f4,psk,,,-78,44,2026-09-22T19:42:27-03:00,13,,2026-09-22T19:20:06-03:00,2026-09-22T19:42:52-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.306,-33.523313,-58.221179,-33.523351,-58.221284,27,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.449,0.106,yes
,ap-3e5916d764ae,psk,,,-84,32,2026-09-22T19:42:27-03:00,6,,2026-09-22T19:42:27-03:00,2026-09-22T19:42:52-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.306,-33.523313,-58.221179,-33.523446,-58.221086,11,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.465,0.098,yes
,ap-9c491d23d3bf,psk,,,-66,68,2026-09-22T19:42:32-03:00,19,,2026-09-22T19:20:01-03:00,2026-09-22T19:43:17-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.354,-33.523354,-58.221150,-33.523410,-58.221205,30,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.503,0.175,yes
,ap-670a069dd0a5,psk,,,-67,66,2026-09-22T19:42:32-03:00,10,,2026-09-22T19:42:27-03:00,2026-09-22T19:43:12-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.354,-33.523354,-58.221150,-33.523499,-58.221048,19,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.530,0.181,yes
,ap-f370ff67c7a7,psk,2427,4,-64,72,2026-09-22T19:42:32-03:00,6,,2026-09-22T19:42:32-03:00,2026-09-22T19:42:57-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.354,-33.523354,-58.221150,-33.523511,-58.221040,13,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.543,0.118,yes
,ap-e2fe223ccf96,psk,2417,2,-36,100,2026-09-22T19:42:43-03:00,36,,2026-09-22T19:20:01-03:00,2026-09-22T19:43:47-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.480,-33.523458,-58.221077,-33.523516,-58.221097,26,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.562,0.118,
,ap-cd62955cd43a,psk,2417,2,-74,52,2026-09-22T19:42:43-03:00,7,,2026-09-22T19:42:43-03:00,2026-09-22T19:43:12-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.480,-33.523458,-58.221077,-33.523656,-58.220939,15,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.717,0.140,yes
,ap-11193e5e3ebf,psk,,,-69,62,2026-09-22T19:42:47-03:00,36,,2026-09-22T19:20:01-03:00,2026-09-22T19:43:58-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.557,-33.523522,-58.221032,-33.523575,-58.221073,44,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.601,0.173,yes
,ap-71396bb95850,psk,,,-76,48,2026-09-22T19:42:47-03:00,9,,2026-09-22T19:42:37-03:00,2026-09-22T19:43:17-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.557,-33.523522,-58.221032,-33.523673,-58.220927,17,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.704,0.145,yes
,ap-118cf362e53a,psk,2447,8,-59,82,2026-09-22T19:42:52-03:00,18,,2026-09-22T19:23:11-03:00,2026-09-22T19:43:37-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.653,-33.523602,-58.220976,-33.523740,-58.220856,21,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.689,0.111,yes
,ap-a87a711ea743,psk,,,-70,60,2026-09-22T19:42:52-03:00,12,,2026-09-22T19:42:27-03:00,2026-09-22T19:43:22-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.653,-33.523602,-58.220976,-33.523619,-58.220974,19,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.619,0.151,yes
,ap-06af5fd38c21,psk,,,-86,28,2026-09-22T19:42:52-03:00,7,,2026-09-22T19:42:47-03:00,2026-09-22T19:43:17-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.653,-33.523602,-58.220976,-33.523726,-58.220889,12,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.768,0.102,yes
,ap-b9e7e1b41372,psk,,,-70,60,2026-09-22T19:42:57-03:00,12,,2026-09-22T19:42:57-03:00,2026-09-22T19:43:52-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.775,-33.523704,-58.220905,-33.523866,-58.220938,17,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.820,0.046,yes
,ap-0d9cd499dbdb,psk,2452,9,-69,62,2026-09-22T19:43:02-03:00,19,,2026-09-22T19:23:11-03:00,2026-09-22T19:43:47-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.810,-33.523733,-58.220885,-33.523800,-58.220853,18,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.773,0.101,yes
,ap-02fe3b89c999,psk,2422,3,-68,64,2026-09-22T19:43:08-03:00,25,,2026-09-22T19:23:21-03:00,2026-09-22T19:44:03-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.860,-33.523775,-58.220855,-33.523835,-58.220752,28,Río Negro y Grito de Asencio,Río Negro y Carlos P. Puig,0.785,0.114,
,ap-c04f8b5561e8,psk,,,-70,60,2026-09-22T19:43:08-03:00,17,,2026-09-22T19:23:26-03:00,2026-09-22T19:43:58-03:00,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.860,-33.523775,-58.220855,-33.523874,-58.220805,23,Río Negro y Grito de Asencio,Río Negro y Carlos P. Puig,0.804,0.101,yes
,ap-eaeb30bdbec0,psk,,,-56,88,2026-09-22T19:43:17-03:00,40,,2026-09-22T19:22:52-03:00,2026-09-22T19:44:23-03:00,Río Negro y Carlos P. Puig,Río Negro y Grito de Asencio,0.000,-33.523891,-58.220774,-33.523829,-58.220729,32,Río Negro y Grito de Asencio,Río Negro y Carlos P. Puig,0.795,0.144,yes
,ap-3c87710e5f11,psk,,,-84,32,2026-09-22T19:43:27-03:00,7,,2026-09-22T19:43:22-03:00,2026-09-22T19:43:52-03:00,Río Negro y Carlos P. Puig,Río Negro y Grito de Asencio,0.188,-33.523978,-58.220963,-33.524012,-58.221034,7,Río Negro y Grito de Asencio,Río Negro y Carlos P. Puig,0.741,0.066,yes
,ap-6d08d19be3bb,psk,2472,13,-59,82,2026-09-22T19:43:33-03:00,44,,2026-09-22T19:23:01-03:00,2026-09-22T19:44:57-03:00,Río Negro y Carlos P. Puig,Río Negro y Grito de Asencio,0.213,-33.523990,-58.220988,-33.523897,-58.220839,37,Río Negro y Grito de Asencio,Río Negro y Carlos P. Puig,0.739,0.125,
,ap-eac9a86effa3,psk,,,-56,88,2026-09-22T19:43:33-03:00,26,,2026-09-22T19:23:01-03:00,2026-09-22T19:44:07-03:00,Río Negro y Carlos P. Puig,Río Negro y Grito de Asencio,0.213,-33.523990,-58.220988,-33.523910,-58.220826,21,Río Negro y Grito de Asencio,Río Negro y Carlos P. Puig,0.807,0.102,
